Round,"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)",
10,1.0,0.8994,0.8028,0.7059,0.6069,0.5051,0.4054,0.3036,0.2032,0.1052,
10,1.0,0.8994,0.8024,0.6985,0.5968,0.4962,0.3919,0.2919,0.195,0.0947,
10,1.0,0.8969,0.7942,0.6893,0.5859,0.4912,0.3894,0.2866,0.1809,0.0839,
10,1.0,0.8951,0.7985,0.7015,0.6001,0.5019,0.4035,0.3059,0.2087,0.1093,
10,1.0,0.9047,0.7995,0.6983,0.5939,0.4929,0.3888,0.2911,0.1888,0.0848,
10,1.0,0.9002,0.8016,0.6995,0.6011,0.4983,0.3971,0.2982,0.2006,0.0986,
10,1.0,0.9047,0.809,0.71,0.6159,0.5153,0.4156,0.3155,0.2181,0.1171,
10,1.0,0.8979,0.7966,0.6966,0.5952,0.4921,0.3933,0.2951,0.193,0.0941,
10,1.0,0.9017,0.7984,0.6955,0.5941,0.4903,0.3885,0.29,0.1904,0.093,
10,1.0,0.8991,0.8025,0.7054,0.6086,0.511,0.4099,0.3082,0.2074,0.1065,
10,1.0,0.9022,0.8019,0.6944,0.5957,0.4916,0.3932,0.2955,0.1956,0.0934,
10,1.0,0.899,0.8005,0.6976,0.6024,0.5019,0.3997,0.3026,0.2028,0.1015,
10,1.0,0.8988,0.8027,0.7029,0.6056,0.5057,0.4073,0.3041,0.2032,0.101,
10,1.0,0.8947,0.7932,0.6883,0.5922,0.4935,0.3909,0.2869,0.1855,0.0865,
10,1.0,0.9014,0.7992,0.7017,0.6015,0.4999,0.3978,0.2942,0.1917,0.0946,
10,1.0,0.9024,0.7996,0.698,0.5948,0.4911,0.3908,0.2954,0.1956,0.0939,
10,1.0,0.9012,0.8,0.7029,0.601,0.5031,0.4058,0.3058,0.2006,0.1009,
10,1.0,0.8993,0.7982,0.701,0.599,0.5036,0.4019,0.3037,0.2031,0.1048,
10,1.0,0.8986,0.798,0.6983,0.5997,0.5041,0.4061,0.3068,0.2103,0.1111,
10,1.0,0.8986,0.7961,0.6952,0.5954,0.4936,0.3924,0.2873,0.1846,0.0851,
10,1.0,0.8974,0.7944,0.6965,0.5945,0.4951,0.394,0.2914,0.1903,0.0877,
10,1.0,0.8967,0.7925,0.6958,0.5966,0.498,0.3989,0.2924,0.1898,0.0876,
10,1.0,0.8971,0.7993,0.6938,0.5943,0.4946,0.3952,0.2967,0.197,0.099,
10,1.0,0.9009,0.7986,0.698,0.6016,0.5019,0.4047,0.3089,0.209,0.1112,
10,1.0,0.9022,0.7994,0.7029,0.6012,0.4996,0.4016,0.2985,0.1986,0.0941,
10,1.0,0.9024,0.8025,0.7034,0.5982,0.4954,0.4001,0.2996,0.2019,0.1018,
10,1.0,0.8978,0.7965,0.6892,0.5914,0.4877,0.39,0.2901,0.1899,0.0914,
10,1.0,0.9019,0.8004,0.6967,0.6028,0.5038,0.4059,0.3073,0.2088,0.1088,
10,1.0,0.8974,0.7952,0.6942,0.5966,0.4956,0.3931,0.2973,0.1981,0.0975,
10,1.0,0.8949,0.7952,0.7018,0.6042,0.5015,0.3984,0.2972,0.1974,0.0932,
10,1.0,0.9053,0.8077,0.7118,0.6121,0.5123,0.409,0.3063,0.2088,0.1056,
10,1.0,0.901,0.802,0.7034,0.6036,0.5025,0.4049,0.3028,0.1998,0.1012,
10,1.0,0.8989,0.8029,0.7011,0.602,0.5017,0.4006,0.3099,0.2064,0.1093,
10,1.0,0.9022,0.796,0.6929,0.5857,0.4851,0.3805,0.2798,0.1793,0.0811,
10,1.0,0.9008,0.8047,0.7016,0.5995,0.5002,0.3983,0.2982,0.2017,0.0981,
10,1.0,0.9016,0.7988,0.7008,0.6024,0.5037,0.4066,0.3046,0.2001,0.101,
10,1.0,0.8996,0.7951,0.6936,0.5951,0.4974,0.3955,0.2976,0.1984,0.0974,
10,1.0,0.8973,0.7967,0.6967,0.5977,0.4974,0.3963,0.2943,0.1883,0.0944,
10,1.0,0.9013,0.8023,0.7037,0.6086,0.5085,0.4126,0.3137,0.2113,0.1097,
10,1.0,0.8988,0.7988,0.6973,0.6011,0.5011,0.4056,0.2984,0.1978,0.1003,
10,1.0,0.8941,0.7988,0.7017,0.5959,0.5001,0.3998,0.2984,0.1991,0.1025,
10,1.0,0.8985,0.7989,0.6981,0.596,0.4947,0.398,0.297,0.1983,0.0983,
10,1.0,0.8998,0.8004,0.704,0.6091,0.5057,0.4007,0.301,0.2,0.101,
10,1.0,0.8966,0.791,0.6886,0.5848,0.4844,0.3792,0.2821,0.1844,0.0834,
10,1.0,0.9007,0.8018,0.7002,0.5971,0.499,0.3978,0.2917,0.1894,0.0911,
10,1.0,0.8998,0.8009,0.7016,0.5986,0.4978,0.3982,0.2977,0.1957,0.096,
10,1.0,0.9029,0.8034,0.6981,0.5978,0.499,0.397,0.2977,0.195,0.0976,
10,1.0,0.898,0.8065,0.7107,0.6113,0.5151,0.416,0.3141,0.2178,0.119,
10,1.0,0.8963,0.7963,0.6888,0.5888,0.4864,0.3835,0.2804,0.1813,0.0856,
10,1.0,0.9047,0.8003,0.7025,0.6027,0.5071,0.4052,0.3057,0.21,0.1118,
10,1.0,0.8993,0.7945,0.6973,0.5925,0.4891,0.3901,0.2918,0.1911,0.0907,
10,1.0,0.9064,0.8068,0.7079,0.6082,0.5104,0.4113,0.3135,0.2133,0.1105,
10,1.0,0.8994,0.7977,0.6998,0.6003,0.4976,0.3955,0.2911,0.1927,0.0921,
10,1.0,0.9036,0.8054,0.7065,0.6066,0.5038,0.4051,0.3029,0.2061,0.1046,
10,1.0,0.9029,0.8051,0.7122,0.6114,0.5135,0.4156,0.3157,0.2143,0.1161,
10,1.0,0.8953,0.7941,0.697,0.5968,0.4987,0.3953,0.2932,0.1902,0.0889,
10,1.0,0.8989,0.8009,0.7003,0.6017,0.5042,0.4032,0.2981,0.1953,0.0951,
10,1.0,0.901,0.8039,0.7037,0.6079,0.501,0.4002,0.3003,0.2024,0.1002,
10,1.0,0.8987,0.7909,0.6919,0.5899,0.4946,0.3942,0.2918,0.1927,0.0913,
10,1.0,0.9032,0.8036,0.7053,0.6018,0.5039,0.402,0.3035,0.2063,0.1025,
10,1.0,0.9025,0.7992,0.7028,0.6037,0.4989,0.3952,0.296,0.1938,0.0925,
10,1.0,0.9039,0.8023,0.7009,0.601,0.5001,0.3992,0.3002,0.1976,0.0987,
10,1.0,0.8941,0.791,0.689,0.5864,0.4865,0.3873,0.2913,0.1879,0.0856,
10,1.0,0.8972,0.7994,0.6983,0.5991,0.4983,0.3971,0.2956,0.1957,0.0953,
10,1.0,0.9019,0.797,0.6968,0.5987,0.5029,0.4036,0.2993,0.2026,0.1062,
10,1.0,0.8963,0.7968,0.6943,0.5915,0.4963,0.3981,0.2951,0.1966,0.0972,
10,1.0,0.8976,0.8008,0.6997,0.6013,0.4993,0.394,0.2921,0.1934,0.0911,
10,1.0,0.8945,0.7944,0.6935,0.5964,0.4962,0.3983,0.2964,0.1983,0.0991,
10,1.0,0.9051,0.8059,0.7054,0.6048,0.5009,0.4006,0.3012,0.2013,0.1001,
10,1.0,0.8952,0.7978,0.695,0.5902,0.4906,0.3887,0.2929,0.1916,0.0924,
10,1.0,0.899,0.7989,0.6986,0.6038,0.5022,0.404,0.3021,0.2062,0.1124,
10,1.0,0.9013,0.804,0.7066,0.6063,0.5087,0.4082,0.3023,0.2004,0.1034,
10,1.0,0.9014,0.8002,0.6978,0.5984,0.4971,0.3977,0.298,0.197,0.0988,
10,1.0,0.9036,0.8075,0.7089,0.6097,0.5085,0.4079,0.3107,0.2089,0.1092,
10,1.0,0.8962,0.7989,0.6947,0.5926,0.492,0.3944,0.294,0.1968,0.0919,
10,1.0,0.9021,0.8008,0.6978,0.5917,0.4876,0.3901,0.2875,0.1834,0.0809,
10,1.0,0.9002,0.8027,0.702,0.6033,0.5062,0.4084,0.3112,0.2117,0.1086,
10,1.0,0.8973,0.7979,0.6983,0.6028,0.4984,0.4004,0.3057,0.2092,0.1096,
10,1.0,0.903,0.8004,0.6991,0.6011,0.5031,0.4013,0.2986,0.1996,0.1006,
10,1.0,0.9046,0.8011,0.7026,0.606,0.503,0.4033,0.309,0.2083,0.1071,
10,1.0,0.899,0.7992,0.6998,0.5974,0.497,0.3993,0.2964,0.1943,0.0936,
10,1.0,0.8975,0.7925,0.6909,0.5905,0.4941,0.3906,0.2859,0.1852,0.0817,
10,1.0,0.9008,0.7978,0.6992,0.5969,0.5005,0.3988,0.2967,0.2027,0.1035,
10,1.0,0.8997,0.8021,0.6966,0.5949,0.4945,0.3917,0.2908,0.192,0.0975,
10,1.0,0.9019,0.8052,0.7053,0.6044,0.507,0.4088,0.3061,0.2061,0.1071,
10,1.0,0.9012,0.8006,0.6979,0.5984,0.4973,0.395,0.2955,0.1957,0.0906,
10,1.0,0.9016,0.8003,0.7024,0.6033,0.5057,0.4051,0.3038,0.2027,0.1049,
10,1.0,0.8975,0.8037,0.7072,0.607,0.5115,0.4096,0.307,0.2061,0.1056,
10,1.0,0.9004,0.8014,0.7057,0.6027,0.4982,0.401,0.3019,0.2018,0.1029,
10,1.0,0.9001,0.7963,0.6924,0.5942,0.495,0.3937,0.2918,0.1929,0.0949,
10,1.0,0.8989,0.7959,0.6927,0.5909,0.4913,0.3892,0.291,0.1911,0.0927,
10,1.0,0.9028,0.8,0.6979,0.6022,0.4986,0.3987,0.299,0.2014,0.1016,
10,1.0,0.9026,0.8054,0.7093,0.6107,0.5101,0.4077,0.3079,0.2119,0.1141,
10,1.0,0.9027,0.8006,0.6972,0.5983,0.4935,0.3891,0.2898,0.1914,0.0901,
10,1.0,0.9017,0.8042,0.7051,0.6014,0.5016,0.4051,0.3012,0.2045,0.1047,
10,1.0,0.8935,0.7937,0.6905,0.5874,0.4863,0.3869,0.2849,0.1833,0.0828,
10,1.0,0.902,0.8035,0.7032,0.6024,0.5027,0.401,0.2953,0.1956,0.0915,
10,1.0,0.8943,0.7957,0.6893,0.5957,0.493,0.3939,0.2948,0.1955,0.0917,
10,1.0,0.8996,0.7992,0.7031,0.601,0.5037,0.4045,0.3031,0.203,0.1041,
10,1.0,0.898,0.7967,0.6911,0.5897,0.488,0.3893,0.2855,0.1874,0.0866,
10,1.0,0.8949,0.794,0.6968,0.5952,0.4946,0.3932,0.2992,0.1959,0.0962,
10,1.0,0.8979,0.7977,0.6979,0.595,0.492,0.3933,0.2945,0.1945,0.0913,
10,1.0,0.9057,0.8042,0.7068,0.6077,0.5082,0.4105,0.31,0.2083,0.1077,
10,1.0,0.9011,0.7982,0.6984,0.5946,0.4937,0.3977,0.2974,0.1949,0.0948,
10,1.0,0.901,0.7981,0.6957,0.5958,0.4947,0.3957,0.2942,0.1927,0.0953,
10,1.0,0.8987,0.7957,0.6989,0.5976,0.5005,0.3966,0.2976,0.1951,0.0965,
10,1.0,0.9024,0.8033,0.7017,0.6024,0.5,0.4068,0.3062,0.2049,0.1074,
10,1.0,0.8964,0.8,0.701,0.6036,0.5022,0.4004,0.3002,0.1992,0.0997,
10,1.0,0.9038,0.8028,0.6991,0.6069,0.5133,0.414,0.3128,0.2151,0.1146,
10,1.0,0.8978,0.8001,0.6968,0.5931,0.4904,0.3888,0.2886,0.1905,0.0918,
10,1.0,0.8925,0.7867,0.6893,0.5895,0.494,0.3942,0.2932,0.1966,0.0945,
10,1.0,0.8954,0.7952,0.6957,0.5975,0.4971,0.402,0.298,0.1942,0.0956,
10,1.0,0.9007,0.7987,0.6996,0.5991,0.5022,0.4013,0.2984,0.1973,0.0973,
10,1.0,0.8972,0.7909,0.6871,0.5894,0.4895,0.3934,0.2936,0.1921,0.0938,
10,1.0,0.8964,0.7906,0.6915,0.5886,0.4869,0.3851,0.2866,0.1869,0.0896,
10,1.0,0.8983,0.7958,0.6961,0.596,0.4887,0.3879,0.2897,0.1927,0.0955,
10,1.0,0.8976,0.7983,0.705,0.6021,0.4975,0.3997,0.2993,0.1972,0.1004,
10,1.0,0.9001,0.8018,0.7041,0.603,0.5056,0.4036,0.3025,0.2006,0.1055,
10,1.0,0.9044,0.8017,0.7007,0.5988,0.5008,0.4029,0.302,0.2028,0.102,
10,1.0,0.8937,0.794,0.6939,0.5917,0.4917,0.3936,0.293,0.1961,0.0994,
10,1.0,0.9007,0.8009,0.7047,0.6029,0.5095,0.4085,0.3094,0.2126,0.1109,
10,1.0,0.9017,0.8022,0.7026,0.599,0.5047,0.4052,0.3076,0.2077,0.1144,
10,1.0,0.9027,0.8008,0.7038,0.6016,0.4953,0.3947,0.2975,0.1982,0.1006,
10,1.0,0.8981,0.7953,0.6921,0.5928,0.4893,0.3825,0.284,0.1861,0.0896,
10,1.0,0.9012,0.7961,0.6954,0.5963,0.4967,0.3961,0.3001,0.2029,0.101,
10,1.0,0.9003,0.7986,0.6953,0.5907,0.4884,0.3876,0.2893,0.192,0.0904,
10,1.0,0.8992,0.7987,0.6939,0.5872,0.4832,0.3814,0.283,0.1832,0.0798,
10,1.0,0.901,0.8032,0.7024,0.6033,0.5028,0.4025,0.3011,0.1985,0.0949,
10,1.0,0.8993,0.7934,0.6881,0.5862,0.4833,0.3817,0.2807,0.1798,0.0789,
10,1.0,0.9016,0.8009,0.7002,0.5964,0.4967,0.3984,0.2982,0.1986,0.0981,
10,1.0,0.9004,0.8009,0.7024,0.6008,0.4973,0.3999,0.2983,0.1985,0.0964,
10,1.0,0.897,0.7972,0.6952,0.5901,0.4897,0.3926,0.2923,0.189,0.0871,
10,1.0,0.8939,0.7954,0.7004,0.5982,0.4969,0.399,0.299,0.2031,0.1006,
10,1.0,0.9022,0.8021,0.7028,0.6019,0.5018,0.4019,0.2951,0.1967,0.0978,
10,1.0,0.8963,0.7912,0.6876,0.5885,0.4901,0.39,0.2919,0.1937,0.0959,
10,1.0,0.8969,0.7921,0.6924,0.5914,0.4917,0.3932,0.2943,0.1988,0.0988,
10,1.0,0.8971,0.7966,0.6939,0.5957,0.4988,0.4046,0.3059,0.2059,0.1002,
10,1.0,0.9006,0.7947,0.692,0.5915,0.4936,0.3951,0.2938,0.1891,0.0892,
10,1.0,0.8998,0.797,0.6902,0.595,0.4941,0.3943,0.2912,0.1921,0.0959,
10,1.0,0.8975,0.7955,0.6961,0.5997,0.5058,0.4024,0.2985,0.1982,0.0959,
10,1.0,0.8962,0.798,0.6952,0.5908,0.4865,0.3908,0.2951,0.1975,0.0935,
10,1.0,0.8961,0.7916,0.6875,0.588,0.4859,0.3854,0.2855,0.1877,0.0876,
10,1.0,0.9063,0.8075,0.7033,0.6009,0.4956,0.3955,0.2953,0.195,0.0952,
10,1.0,0.9012,0.8026,0.7023,0.6007,0.4987,0.4006,0.3023,0.2086,0.109,
10,1.0,0.8964,0.793,0.6908,0.5905,0.493,0.3943,0.2942,0.1946,0.0977,
10,1.0,0.9049,0.8006,0.702,0.6053,0.5047,0.4029,0.3062,0.1997,0.1009,
10,1.0,0.9007,0.802,0.6977,0.5948,0.4899,0.3896,0.289,0.1893,0.0899,
10,1.0,0.9067,0.8113,0.7149,0.6133,0.5167,0.4173,0.3162,0.2164,0.1177,
10,1.0,0.894,0.7927,0.6955,0.597,0.5018,0.4032,0.3055,0.2068,0.1071,
10,1.0,0.9035,0.803,0.6997,0.5957,0.4964,0.4002,0.299,0.2002,0.1007,
10,1.0,0.8979,0.798,0.6988,0.5974,0.4998,0.3975,0.3023,0.2028,0.1053,
10,1.0,0.901,0.7989,0.7,0.6014,0.5001,0.4011,0.3032,0.2042,0.0994,
10,1.0,0.9003,0.7982,0.7004,0.5983,0.5035,0.4045,0.3056,0.2051,0.1061,
10,1.0,0.8978,0.7979,0.6965,0.5994,0.5029,0.4028,0.3051,0.2053,0.1071,
10,1.0,0.9007,0.7944,0.7003,0.5991,0.4955,0.3993,0.2989,0.197,0.0973,
10,1.0,0.8997,0.7962,0.7011,0.5996,0.5012,0.4026,0.3002,0.1982,0.0979,
10,1.0,0.9014,0.8062,0.7097,0.6141,0.5095,0.4076,0.309,0.2102,0.1117,
10,1.0,0.8979,0.7989,0.6984,0.5942,0.4966,0.3976,0.3018,0.2,0.097,
10,1.0,0.8952,0.7929,0.6918,0.592,0.4886,0.3883,0.2896,0.1844,0.0829,
10,1.0,0.9095,0.8071,0.7067,0.6085,0.5053,0.4076,0.3062,0.2105,0.1084,
10,1.0,0.9007,0.8017,0.6985,0.5977,0.4952,0.3938,0.294,0.1925,0.0934,
10,1.0,0.8986,0.7966,0.6975,0.6017,0.5064,0.4089,0.3078,0.2102,0.1087,
10,1.0,0.9022,0.8002,0.6971,0.5978,0.4985,0.3996,0.3032,0.2028,0.1051,
10,1.0,0.8992,0.7983,0.6893,0.5891,0.4896,0.392,0.2943,0.1929,0.0926,
10,1.0,0.9039,0.8089,0.7061,0.6022,0.4984,0.3952,0.2954,0.1971,0.0958,
10,1.0,0.8999,0.8011,0.7003,0.6009,0.5001,0.4018,0.3026,0.2006,0.1002,
10,1.0,0.8966,0.795,0.6916,0.5915,0.4897,0.3876,0.2871,0.1855,0.0849,
10,1.0,0.904,0.8038,0.7059,0.6066,0.5068,0.4081,0.3004,0.2031,0.1011,
10,1.0,0.8993,0.7985,0.6942,0.5939,0.4911,0.3922,0.2879,0.1904,0.0878,
10,1.0,0.9026,0.8006,0.6971,0.5992,0.5053,0.4036,0.3007,0.2017,0.1031,
10,1.0,0.9017,0.7985,0.6959,0.5931,0.4931,0.3945,0.297,0.2,0.1023,
10,1.0,0.9006,0.7946,0.6957,0.5995,0.4971,0.405,0.3058,0.2037,0.1047,
10,1.0,0.8971,0.7977,0.6966,0.6029,0.5014,0.4012,0.3041,0.2061,0.1043,
10,1.0,0.8939,0.7974,0.6932,0.5934,0.4939,0.3945,0.296,0.1972,0.0977,
10,1.0,0.9054,0.8009,0.7048,0.6043,0.5038,0.4036,0.3034,0.2046,0.1096,
10,1.0,0.9037,0.8041,0.7075,0.6046,0.4996,0.3994,0.3021,0.1997,0.0989,
10,1.0,0.9029,0.8077,0.7066,0.6069,0.5086,0.4053,0.3079,0.2085,0.1088,
10,1.0,0.8998,0.8001,0.7017,0.5984,0.5,0.4016,0.2975,0.1965,0.0985,
10,1.0,0.8982,0.801,0.7042,0.6014,0.4951,0.3973,0.2978,0.1967,0.0954,
10,1.0,0.9049,0.8049,0.6998,0.6013,0.4961,0.397,0.2966,0.1962,0.0919,
10,1.0,0.9028,0.7998,0.6918,0.5974,0.5002,0.4003,0.2996,0.1975,0.0996,
10,1.0,0.9106,0.8116,0.7126,0.6154,0.5165,0.4117,0.3065,0.2074,0.1087,
10,1.0,0.9006,0.8012,0.699,0.6006,0.5015,0.4066,0.307,0.2026,0.1044,
10,1.0,0.8994,0.7995,0.7038,0.6004,0.5017,0.4085,0.3072,0.2048,0.1049,
10,1.0,0.8951,0.7945,0.694,0.5939,0.4955,0.3947,0.294,0.1932,0.0928,
10,1.0,0.9025,0.8016,0.7019,0.602,0.5037,0.4021,0.304,0.2074,0.107,
10,1.0,0.8997,0.7922,0.6939,0.5941,0.4915,0.3908,0.2893,0.1918,0.092,
10,1.0,0.9005,0.8036,0.7062,0.6057,0.504,0.4041,0.3002,0.2007,0.0991,
10,1.0,0.8976,0.7975,0.6979,0.5981,0.4984,0.3982,0.2991,0.2012,0.0982,
10,1.0,0.9033,0.8069,0.7032,0.6004,0.4989,0.3926,0.2909,0.1857,0.0838,
10,1.0,0.9046,0.8031,0.703,0.594,0.4897,0.3871,0.2825,0.1802,0.0852,
10,1.0,0.9019,0.8004,0.6954,0.5971,0.498,0.3986,0.3047,0.2076,0.1047,
10,1.0,0.8952,0.7937,0.6951,0.595,0.4908,0.3897,0.291,0.1895,0.0931,
10,1.0,0.9002,0.8022,0.6978,0.5964,0.4989,0.3976,0.2966,0.1958,0.0957,
10,1.0,0.8964,0.7966,0.6964,0.5947,0.4974,0.3944,0.2908,0.1942,0.092,
10,1.0,0.8945,0.7889,0.6916,0.5893,0.4881,0.3919,0.2947,0.1995,0.0987,
10,1.0,0.9036,0.8025,0.7053,0.6031,0.4993,0.3953,0.2956,0.1921,0.0953,
10,1.0,0.8998,0.7935,0.6911,0.59,0.4865,0.385,0.2832,0.1806,0.0844,
10,1.0,0.9023,0.8026,0.7001,0.5991,0.5001,0.4016,0.2994,0.1959,0.0976,
10,1.0,0.9018,0.8092,0.7089,0.6056,0.5048,0.4016,0.3015,0.1954,0.0952,
10,1.0,0.8954,0.7959,0.6932,0.5924,0.4925,0.3933,0.2919,0.189,0.0906,
10,1.0,0.9008,0.8006,0.7081,0.6069,0.5098,0.4124,0.3119,0.2102,0.1109,
10,1.0,0.9008,0.8041,0.7019,0.6064,0.5032,0.4051,0.3042,0.2083,0.1084,
10,1.0,0.9007,0.7966,0.692,0.5924,0.4918,0.3902,0.2886,0.1863,0.0836,
10,1.0,0.9024,0.8025,0.6987,0.5961,0.4949,0.3963,0.2947,0.1933,0.0945,
10,1.0,0.9045,0.8048,0.7083,0.6103,0.516,0.419,0.3197,0.2203,0.1197,
10,1.0,0.8959,0.7908,0.6894,0.5892,0.4834,0.3837,0.2788,0.1796,0.0783,
10,1.0,0.9007,0.8007,0.6996,0.6055,0.5036,0.3998,0.2995,0.1987,0.0961,
10,1.0,0.8957,0.799,0.6961,0.594,0.4917,0.3887,0.2857,0.1875,0.0844,
10,1.0,0.897,0.7935,0.6938,0.5952,0.4901,0.3885,0.2875,0.1887,0.0899,
10,1.0,0.895,0.7921,0.6948,0.5921,0.4945,0.3976,0.3014,0.1976,0.1017,
10,1.0,0.895,0.7895,0.6826,0.5811,0.4822,0.3851,0.2842,0.1841,0.0819,
10,1.0,0.8988,0.7967,0.6925,0.5863,0.488,0.3914,0.2981,0.2016,0.1029,
10,1.0,0.8968,0.7934,0.6927,0.5942,0.4909,0.3916,0.2889,0.1901,0.0873,
10,1.0,0.899,0.7993,0.6998,0.6002,0.4997,0.4062,0.31,0.2058,0.1072,
10,1.0,0.9018,0.8032,0.702,0.6,0.5015,0.3988,0.2987,0.199,0.0986,
10,1.0,0.905,0.8025,0.7027,0.6017,0.4992,0.393,0.2914,0.1935,0.0941,
10,1.0,0.8983,0.799,0.7038,0.6021,0.5009,0.4028,0.3022,0.1965,0.0972,
10,1.0,0.9,0.7991,0.704,0.6048,0.509,0.4107,0.3082,0.2097,0.1102,
10,1.0,0.9047,0.8042,0.7052,0.6035,0.5013,0.4012,0.3016,0.2014,0.1045,
10,1.0,0.8961,0.7926,0.6902,0.5916,0.4902,0.3931,0.2931,0.1884,0.0856,
10,1.0,0.8978,0.7989,0.6985,0.5911,0.4926,0.3948,0.3,0.2028,0.105,
10,1.0,0.9072,0.8104,0.7081,0.6063,0.5071,0.4029,0.3019,0.2039,0.1034,
10,1.0,0.8989,0.7965,0.6903,0.5918,0.4947,0.3938,0.2915,0.1916,0.0921,
10,1.0,0.9002,0.8027,0.7045,0.6058,0.5102,0.411,0.3134,0.2095,0.1067,
10,1.0,0.8983,0.7977,0.702,0.6009,0.5004,0.4046,0.2985,0.1964,0.0953,
10,1.0,0.9009,0.7983,0.6986,0.5994,0.5003,0.3955,0.2955,0.1928,0.0973,
10,1.0,0.8964,0.8023,0.6997,0.5975,0.497,0.396,0.2974,0.1975,0.0983,
10,1.0,0.8974,0.7978,0.6987,0.5983,0.4992,0.3929,0.2956,0.1945,0.0944,
10,1.0,0.8998,0.7975,0.6961,0.5924,0.4885,0.3864,0.2844,0.1847,0.0843,
10,1.0,0.8994,0.7979,0.6979,0.6031,0.5043,0.4036,0.3045,0.2081,0.1078,
10,1.0,0.9001,0.8044,0.707,0.6032,0.51,0.4147,0.3142,0.2141,0.1131,
10,1.0,0.8982,0.8001,0.7035,0.6049,0.5028,0.407,0.3066,0.2036,0.1028,
10,1.0,0.9028,0.806,0.7073,0.6073,0.5106,0.409,0.3088,0.2113,0.1076,
10,1.0,0.895,0.7967,0.6969,0.5942,0.4924,0.3949,0.293,0.192,0.0908,
10,1.0,0.9041,0.8017,0.7002,0.6021,0.4979,0.4033,0.3029,0.2037,0.1012,
10,1.0,0.8999,0.8048,0.7089,0.6093,0.5075,0.4107,0.3125,0.2174,0.116,
10,1.0,0.9048,0.8067,0.7067,0.6061,0.5052,0.4017,0.3049,0.2054,0.1047,
10,1.0,0.8985,0.7983,0.6975,0.597,0.4962,0.3951,0.297,0.1963,0.098,
10,1.0,0.8973,0.7983,0.6982,0.5982,0.4972,0.3988,0.2964,0.1959,0.0933,
10,1.0,0.8966,0.7925,0.6868,0.5842,0.4851,0.3855,0.2859,0.182,0.0796,
10,1.0,0.8988,0.8008,0.6979,0.5925,0.4981,0.3972,0.2933,0.1933,0.0924,
10,1.0,0.8975,0.7965,0.6957,0.5937,0.4925,0.3946,0.2939,0.1946,0.0936,
10,1.0,0.8975,0.7928,0.6918,0.5907,0.4935,0.3931,0.2934,0.1986,0.1003,
10,1.0,0.9012,0.8004,0.6969,0.5977,0.4946,0.3938,0.2872,0.185,0.0863,
10,1.0,0.8975,0.7922,0.6954,0.6,0.502,0.4045,0.3041,0.2055,0.1067,
10,1.0,0.8996,0.7962,0.6984,0.6036,0.5051,0.399,0.2984,0.1951,0.0895,
10,1.0,0.9008,0.7964,0.6988,0.5963,0.4934,0.3948,0.292,0.1905,0.0914,
10,1.0,0.9033,0.8059,0.7046,0.6038,0.5018,0.3995,0.3049,0.2017,0.0991,
10,1.0,0.8973,0.7924,0.6951,0.593,0.4983,0.4009,0.2987,0.1944,0.0932,
10,1.0,0.9009,0.8008,0.6995,0.5961,0.492,0.3922,0.2901,0.1929,0.0984,
10,1.0,0.8992,0.798,0.6974,0.6024,0.5015,0.4003,0.299,0.1964,0.0995,
10,1.0,0.8968,0.7954,0.6914,0.5957,0.4932,0.3927,0.2862,0.1898,0.0895,
10,1.0,0.9018,0.8017,0.6995,0.6002,0.5051,0.4086,0.3053,0.2108,0.1116,
10,1.0,0.8982,0.7993,0.6998,0.5964,0.4959,0.3935,0.2918,0.192,0.0923,
10,1.0,0.9009,0.7969,0.6936,0.5931,0.4907,0.387,0.2843,0.1888,0.0877,
10,1.0,0.903,0.8067,0.7027,0.6054,0.5033,0.4001,0.3037,0.2041,0.1048,
10,1.0,0.9011,0.7997,0.7029,0.6069,0.5106,0.4048,0.3059,0.207,0.1073,
10,1.0,0.9028,0.8045,0.7084,0.6105,0.5106,0.4112,0.3091,0.2106,0.1111,
10,1.0,0.8982,0.7993,0.6921,0.5977,0.4959,0.3968,0.2953,0.1931,0.0938,
10,1.0,0.8964,0.7989,0.7014,0.6062,0.5025,0.4057,0.3049,0.2005,0.1007,
10,1.0,0.9016,0.8043,0.7079,0.6056,0.5033,0.4019,0.3058,0.2065,0.1084,
10,1.0,0.8999,0.8015,0.7057,0.6085,0.508,0.408,0.3129,0.2126,0.1111,
10,1.0,0.8968,0.7961,0.6979,0.597,0.5014,0.4004,0.303,0.203,0.1015,
10,1.0,0.8967,0.7967,0.6997,0.5985,0.4961,0.4004,0.2984,0.2017,0.1007,
10,1.0,0.906,0.8051,0.7063,0.6068,0.51,0.4091,0.3041,0.2037,0.1027,
10,1.0,0.9001,0.7994,0.7033,0.6062,0.5011,0.3973,0.2969,0.1962,0.097,
10,1.0,0.9042,0.8047,0.7004,0.599,0.4936,0.3903,0.2838,0.1844,0.0854,
10,1.0,0.9056,0.8101,0.7093,0.6085,0.5048,0.4043,0.3048,0.2038,0.1036,
10,1.0,0.8954,0.7921,0.693,0.5937,0.4958,0.3968,0.294,0.1902,0.0893,
10,1.0,0.8948,0.7946,0.6935,0.5922,0.4902,0.392,0.2897,0.1904,0.0932,
10,1.0,0.8988,0.7961,0.6949,0.5949,0.4939,0.3932,0.2936,0.1976,0.0994,
